date,p_state_0,p_state_1,p_state_2,hard_state,max_prob
2011-02-02,0.9805374181870331,0.019458329300305922,4.252512660958409e-06,0,0.9805374181870331
2011-02-03,0.9903643641185885,0.009635585819105936,5.006230554398433e-08,0,0.9903643641185885
2011-02-04,0.9871413675859454,0.01285860363090761,2.8783146980921242e-08,0,0.9871413675859454
2011-02-07,0.3648926879134913,0.6351060590415051,1.253045003502411e-06,1,0.6351060590415051
2011-02-08,0.9034215445276745,0.09656911505741389,9.340414911592344e-06,0,0.9034215445276745
2011-02-09,0.985641175389112,0.01435847256287272,3.5204801528142906e-07,0,0.985641175389112
2011-02-10,0.9894762529745412,0.010523688254962337,5.877049643426521e-08,0,0.9894762529745412
2011-02-11,0.5194743774433496,0.48052481578702205,8.067696286221088e-07,0,0.5194743774433496
2011-02-14,0.9875083416226906,0.012490306384219609,1.3519930897453466e-06,0,0.9875083416226906
2011-02-15,0.9749014136978041,0.025098513920059844,7.238213603989673e-08,0,0.9749014136978041
2011-02-16,0.35917253971859536,0.6408247731436111,2.687137793553397e-06,1,0.6408247731436111
2011-02-17,0.9825963593222409,0.01740130312851936,2.337549239764145e-06,0,0.9825963593222409
2011-02-18,0.9919250133360787,0.00807494464020262,4.202371855490146e-08,0,0.9919250133360787
2011-02-22,7.638530215636451e-36,0.999992792124328,7.207875671731911e-06,1,0.999992792124328
2011-02-23,0.11103947919272465,0.8888621123764003,9.840843087500515e-05,1,0.8888621123764003
2011-02-24,0.9790296753778412,0.020965475975338595,4.84864682016228e-06,0,0.9790296753778412
2011-02-25,2.5655525364691676e-07,0.9999968406375374,2.9028072089943988e-06,1,0.9999968406375374
2011-02-28,0.26711762329349165,0.7327987355176918,8.364118881658641e-05,1,0.7327987355176918
2011-03-01,7.264537969800948e-24,0.9997935758064577,0.0002064241935423731,1,0.9997935758064577
2011-03-02,0.9826884212588407,0.017308172040179388,3.4067009799340806e-06,0,0.9826884212588407
2011-03-03,1.885721410651132e-23,0.99999399994831,6.000051690213652e-06,1,0.99999399994831
2011-03-04,0.0030663932711273516,0.9968311276858746,0.00010247904299818794,1,0.9968311276858746
2011-03-07,0.0009787669452205813,0.9989176234157519,0.00010360963902730933,1,0.9989176234157519
2011-03-08,0.00022017162761505584,0.999679826221298,0.00010000215108681516,1,0.999679826221298
2011-03-09,0.9747275454652248,0.02526701525629077,5.439278484395322e-06,0,0.9747275454652248
2011-03-10,4.126794470592952e-30,0.9999848693757565,1.513062424339035e-05,1,0.9999848693757565
2011-03-11,0.03552675430028051,0.9643656004871405,0.00010764521257917855,1,0.9643656004871405
2011-03-14,0.10022201637381728,0.8996711393875493,0.0001068442386335902,1,0.8996711393875493
2011-03-15,3.789842920194741e-10,0.9998818157673302,0.00011818385368551292,1,0.9998818157673302
2011-03-16,1.8613482081700373e-30,0.9994740323418811,0.0005259676581188835,1,0.9994740323418811
2011-03-17,4.149369637678916e-13,0.9998126689115107,0.00018733108807438857,1,0.9998126689115107
2011-03-18,0.9010655313081734,0.09891498415462399,1.9484537202638342e-05,0,0.9010655313081734
2011-03-21,9.45148732331271e-19,0.9999632605660748,3.6739433925238144e-05,1,0.9999632605660748
2011-03-22,0.8684117449577795,0.13156309770597954,2.515733624088798e-05,0,0.8684117449577795
2011-03-23,0.9663572806816852,0.03364154272885634,1.1765894583997193e-06,0,0.9663572806816852
2011-03-24,1.200797883319283e-05,0.99998224972654,5.7422946266900174e-06,1,0.99998224972654
2011-03-25,0.9417454405067955,0.058243064993002164,1.1494500202285527e-05,0,0.9417454405067955
2011-03-28,0.9642892176061523,0.0357101833263045,5.990675432511386e-07,0,0.9642892176061523
2011-03-29,0.0856430307008048,0.9143520113371271,4.957962068164253e-06,1,0.9143520113371271
2011-03-30,0.03581142571056001,0.964082548395182,0.00010602589425783769,1,0.964082548395182
2011-03-31,0.9709316132295016,0.029061910340036485,6.476430461910166e-06,0,0.9709316132295016
2011-04-01,0.9196243061376976,0.08037526517758767,4.2868471474180827e-07,0,0.9196243061376976
2011-04-04,0.9845187457090667,0.015480866672396652,3.8761853671575974e-07,0,0.9845187457090667
2011-04-05,0.9802525736962505,0.019747313215794475,1.1308795500018474e-07,0,0.9802525736962505
2011-04-06,0.9743534134070232,0.02564648469848204,1.0189449477972707e-07,0,0.9743534134070232
2011-04-07,0.9801483897881063,0.01985149634156579,1.1387032797136078e-07,0,0.9801483897881063
2011-04-08,0.9574948399606517,0.042504996221978626,1.6381736975122487e-07,0,0.9574948399606517
2011-04-11,0.9723747577863368,0.027624998589487627,2.4362417558600964e-07,0,0.9723747577863368
2011-04-12,0.006722961485352409,0.9932732373267373,3.8011879101672277e-06,1,0.9932732373267373
2011-04-13,0.9826606139776989,0.01733286453548107,6.521486820056928e-06,0,0.9826606139776989
2011-04-14,0.9932228718601666,0.00677706787747724,6.02623562413587e-08,0,0.9932228718601666
2011-04-15,0.9816248501367345,0.018375114776505046,3.508676041468483e-08,0,0.9816248501367345
2011-04-18,5.718369783334285e-09,0.9999956193234276,4.374958202403923e-06,1,0.9999956193234276
2011-04-19,0.5907087418627608,0.4092170748279437,7.418330929533092e-05,0,0.5907087418627608
2011-04-20,2.077455267469284e-13,0.9999110468804852,8.895311930721954e-05,1,0.9999110468804852
2011-04-21,0.8087206932375077,0.19124641110866025,3.2895653832039396e-05,0,0.8087206932375077
2011-04-25,0.9915493758558884,0.008449953270194729,6.708739168492263e-07,0,0.9915493758558884
2011-04-26,0.00113475900510466,0.9988637543328629,1.4866620324556053e-06,1,0.9988637543328629
2011-04-27,0.18984525143903958,0.8100383215629484,0.0001164269980117845,1,0.8100383215629484
2011-04-28,0.9797698206795215,0.020226438328469862,3.740992008713391e-06,0,0.9797698206795215
2011-04-29,0.9922376907555388,0.007762256898046446,5.234641474319286e-08,0,0.9922376907555388
2011-05-02,0.9919652056197535,0.008034770623221672,2.3757024785405027e-08,0,0.9919652056197535
2011-05-03,0.9679211310735499,0.03207880168201587,6.724443425285714e-08,0,0.9679211310735499
2011-05-04,0.08872716863006772,0.9112675374090144,5.2939609178320515e-06,1,0.9112675374090144
2011-05-05,2.7770406364705205e-05,0.9998565728298174,0.00011565676381788128,1,0.9998565728298174
2011-05-06,0.9134127796955024,0.0865734352827667,1.3785021730899304e-05,0,0.9134127796955024
2011-05-09,0.9708072014497995,0.02919224369471376,5.548554867166512e-07,0,0.9708072014497995
2011-05-10,0.001223847088818517,0.998771767366633,4.385544548636811e-06,1,0.998771767366633
2011-05-11,5.802297471238498e-08,0.999878691769749,0.00012125020727632942,1,0.999878691769749
2011-05-12,0.8542750722606433,0.1457041653544991,2.0762384857664813e-05,0,0.8542750722606433
2011-05-13,0.0035178206024904053,0.9964614657416184,2.0713655891127414e-05,1,0.9964614657416184
2011-05-16,0.08695142616964234,0.9129421580138081,0.00010641581654969672,1,0.9129421580138081
2011-05-17,0.9813006028114825,0.01869367089108927,5.7262974283227925e-06,0,0.9813006028114825
2011-05-18,0.00030154592713555107,0.9996956422953904,2.811777473839744e-06,1,0.9996956422953904
2011-05-19,0.9855052125083891,0.014491632712013766,3.1547795972115493e-06,0,0.9855052125083891
